customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,num_support_tickets,churned
CUST-04660,25,M,20,99.37,1966.38,two-year,bank_transfer,5,1
CUST-04661,68,M,50,62.32,3087.8,two-year,electronic_check,3,0
CUST-04662,27,F,50,113.02,5633.59,two-year,mailed_check,6,0
CUST-04663,53,M,63,40.69,2588.08,two-year,mailed_check,2,1
CUST-04664,69,F,67,88.86,5987.73,two-year,electronic_check,6,0
CUST-04665,57,M,10,38.34,399.03,one-year,bank_transfer,1,1
CUST-04666,62,F,51,37.61,1893.68,one-year,credit_card,9,0
CUST-04667,43,F,41,26.36,1052.53,two-year,credit_card,0,0
CUST-04668,25,M,51,40.09,2030.46,month-to-month,credit_card,6,0
CUST-04669,65,M,34,25.65,909.21,two-year,credit_card,1,0
CUST-04670,75,M,27,94.09,2577.79,one-year,mailed_check,10,0
CUST-04671,48,M,32,80.44,2600.62,one-year,electronic_check,9,0
CUST-04672,21,F,70,59.26,4134.25,one-year,credit_card,7,0
CUST-04673,56,F,12,118.57,1433.74,two-year,credit_card,5,0
CUST-04674,48,M,38,90.38,3389.4,month-to-month,bank_transfer,9,0
CUST-04675,31,M,32,41.69,1323.19,two-year,bank_transfer,7,0
CUST-04676,45,F,34,62.07,2067.95,month-to-month,mailed_check,7,1
CUST-04677,22,F,11,89.32,949.8,two-year,electronic_check,1,0
CUST-04678,60,F,46,99.65,4567.5,month-to-month,bank_transfer,2,0
CUST-04679,62,F,29,89.27,2594.47,one-year,credit_card,6,0
CUST-04680,27,M,25,20.57,525.09,two-year,bank_transfer,3,0
CUST-04681,51,F,46,115.05,5252.69,two-year,bank_transfer,5,0
CUST-04682,60,F,53,50.03,2686.64,month-to-month,mailed_check,4,0
CUST-04683,47,M,53,47.7,2567.79,one-year,bank_transfer,1,0
CUST-04684,40,M,2,112.33,227.29,month-to-month,credit_card,8,0
CUST-04685,40,M,62,51.61,3224.54,two-year,electronic_check,8,0
CUST-04686,24,M,15,85.05,1281.95,one-year,mailed_check,7,0
CUST-04687,45,M,63,100.37,6332.14,one-year,mailed_check,8,0
CUST-04688,42,F,71,115.48,8187.95,one-year,electronic_check,3,1
CUST-04689,65,F,29,43.4,1306.01,one-year,bank_transfer,7,0
CUST-04690,75,M,19,35.62,676.98,two-year,credit_card,5,0
CUST-04691,53,F,1,38.13,12.62,one-year,electronic_check,0,0
CUST-04692,18,F,42,116.36,4927.95,month-to-month,credit_card,4,0
CUST-04693,48,F,61,33.06,1983.04,one-year,credit_card,4,1
CUST-04694,44,F,46,114.95,5239.31,one-year,electronic_check,9,0
CUST-04695,37,F,15,80.65,1257.45,month-to-month,bank_transfer,6,0
CUST-04696,51,F,56,56.48,3165.28,two-year,electronic_check,8,0
CUST-04697,33,M,45,110.32,4994.38,one-year,electronic_check,4,0
CUST-04698,42,M,34,115.81,3979.42,two-year,bank_transfer,9,0
CUST-04699,48,F,41,38.11,1540.28,one-year,mailed_check,10,0
CUST-04700,50,F,21,27.94,581.18,month-to-month,mailed_check,1,0
CUST-04701,48,F,11,112.78,1227.91,two-year,bank_transfer,2,0
CUST-04702,19,M,24,101.4,2415.97,month-to-month,credit_card,5,0
CUST-04703,42,F,37,55.07,2042.64,month-to-month,electronic_check,0,0
CUST-04704,35,F,42,92.94,3946.04,month-to-month,electronic_check,6,0
CUST-04705,24,M,17,105.97,1770.33,two-year,bank_transfer,3,0
CUST-04706,30,F,8,97.48,817.57,one-year,bank_transfer,5,1
CUST-04707,19,F,61,51.38,3183.93,two-year,bank_transfer,8,0
CUST-04708,18,F,24,93.02,2238.49,month-to-month,electronic_check,10,0
CUST-04709,62,F,61,70.42,4344.04,two-year,mailed_check,6,1
CUST-04710,55,M,32,24.74,828.44,one-year,mailed_check,6,0
CUST-04711,49,F,4,76.92,350.67,two-year,credit_card,0,0
CUST-04712,46,M,38,47.74,1824.18,one-year,bank_transfer,9,0
CUST-04713,57,M,4,88.63,375.59,month-to-month,bank_transfer,6,0
CUST-04714,36,F,46,34.77,1573.18,two-year,electronic_check,9,0
CUST-04715,49,M,39,87.07,3352.5,two-year,mailed_check,5,0
CUST-04716,46,M,27,78.41,2094.87,two-year,electronic_check,8,0
CUST-04717,72,F,12,91.67,1117.1,two-year,electronic_check,0,0
CUST-04718,62,M,64,52.93,3373.98,one-year,mailed_check,5,0
CUST-04719,57,F,62,34.19,2073.1,two-year,mailed_check,0,0
CUST-04720,44,F,45,28.21,1264.29,month-to-month,credit_card,2,0
CUST-04721,53,F,69,30.68,2145.06,one-year,bank_transfer,7,0
CUST-04722,74,M,67,113.69,7578.39,month-to-month,bank_transfer,4,0
CUST-04723,18,F,11,42.27,483.82,month-to-month,credit_card,8,0
CUST-04724,34,M,48,73.07,3555.14,month-to-month,mailed_check,8,0
CUST-04725,43,F,16,62.34,981.04,month-to-month,mailed_check,0,1
CUST-04726,40,F,52,67.48,3503.85,one-year,bank_transfer,5,0
CUST-04727,65,F,38,30.05,1140.04,month-to-month,bank_transfer,5,0
CUST-04728,70,M,2,49.37,51.32,month-to-month,electronic_check,5,1
CUST-04729,50,F,68,64.76,4429.29,month-to-month,mailed_check,10,0
CUST-04730,25,M,20,24.65,522.3,month-to-month,credit_card,5,1
CUST-04731,66,F,8,98.92,799.35,two-year,credit_card,6,0
CUST-04732,67,M,49,21.38,1006.22,two-year,electronic_check,10,1
CUST-04733,36,M,49,116.92,5749.54,month-to-month,mailed_check,10,1
CUST-04734,37,F,46,24.5,1132.2,month-to-month,credit_card,10,0
CUST-04735,19,F,71,78.72,5626.53,month-to-month,credit_card,10,0
CUST-04736,39,F,50,51.02,2565.91,one-year,credit_card,10,0
CUST-04737,31,F,29,98.85,2845.94,one-year,bank_transfer,2,1
CUST-04738,24,F,39,56.28,2148.76,two-year,bank_transfer,3,0
CUST-04739,60,M,45,26.46,1166.76,one-year,mailed_check,6,0
CUST-04740,64,M,32,87.12,2763.82,month-to-month,bank_transfer,9,0
CUST-04741,75,F,71,21.82,1548.8,two-year,bank_transfer,5,0
CUST-04742,25,F,14,50.16,657.33,two-year,mailed_check,3,0
CUST-04743,50,M,10,69.78,736.55,month-to-month,mailed_check,8,0
CUST-04744,58,F,72,30.26,2166.69,month-to-month,credit_card,10,1
CUST-04745,42,F,24,74.95,1781.35,one-year,mailed_check,6,1
CUST-04746,73,F,20,56.97,1111.3,month-to-month,credit_card,2,1
CUST-04747,29,M,57,60.24,3462.34,two-year,electronic_check,7,0
CUST-04748,21,F,40,68.83,2715.17,one-year,bank_transfer,10,1
CUST-04749,24,F,29,28.96,793.52,one-year,electronic_check,2,0
CUST-04750,67,F,49,113.78,5570.0,month-to-month,mailed_check,5,1
CUST-04751,41,M,5,104.82,517.11,one-year,electronic_check,5,0
CUST-04752,68,F,65,93.99,6133.2,month-to-month,electronic_check,5,0
CUST-04753,69,M,33,28.63,978.31,two-year,mailed_check,8,0
CUST-04754,45,M,6,45.43,224.67,two-year,bank_transfer,8,0
CUST-04755,38,M,25,64.42,1591.75,two-year,bank_transfer,7,0
CUST-04756,61,M,54,20.24,1074.06,one-year,electronic_check,4,0
CUST-04757,30,F,1,99.68,68.81,one-year,bank_transfer,5,0
CUST-04758,27,F,46,54.15,2512.89,month-to-month,credit_card,3,0
CUST-04759,41,F,69,45.58,3102.26,month-to-month,credit_card,9,0
CUST-04760,58,F,46,47.32,2203.99,month-to-month,mailed_check,5,0
CUST-04761,21,F,1,56.78,71.5,two-year,bank_transfer,0,0
CUST-04762,30,M,57,35.64,2012.17,month-to-month,bank_transfer,10,1
CUST-04763,33,M,28,68.87,1919.03,month-to-month,bank_transfer,7,0
CUST-04764,46,F,32,44.38,1414.06,one-year,mailed_check,9,1
CUST-04765,55,F,43,111.15,4805.68,two-year,mailed_check,10,0
CUST-04766,54,F,59,95.26,5597.19,two-year,bank_transfer,1,0
CUST-04767,49,M,26,61.71,1653.28,one-year,mailed_check,6,0
CUST-04768,18,F,65,46.06,2966.89,two-year,mailed_check,7,0
CUST-04769,22,F,65,40.92,2622.14,month-to-month,bank_transfer,1,1
CUST-04770,37,M,62,65.02,4072.75,month-to-month,bank_transfer,3,0
CUST-04771,60,M,26,30.18,785.89,one-year,credit_card,6,0
CUST-04772,45,M,52,47.95,2497.17,month-to-month,credit_card,9,1
CUST-04773,57,F,29,70.07,2077.53,two-year,credit_card,1,0
CUST-04774,54,F,46,47.6,2194.02,two-year,credit_card,5,0
CUST-04775,55,M,63,44.61,2762.58,month-to-month,mailed_check,6,0
CUST-04776,42,F,2,70.01,95.98,month-to-month,mailed_check,0,1
CUST-04777,27,F,19,61.04,1196.04,two-year,mailed_check,8,0
CUST-04778,68,M,17,34.46,622.7,one-year,mailed_check,10,1
CUST-04779,44,M,13,114.28,1442.15,month-to-month,electronic_check,0,1
CUST-04780,74,F,10,52.31,565.42,one-year,credit_card,6,0
CUST-04781,54,F,18,90.91,1650.64,two-year,bank_transfer,6,1
CUST-04782,52,M,68,59.57,4042.63,one-year,credit_card,6,1
CUST-04783,25,F,72,113.0,8090.2,two-year,bank_transfer,7,0
CUST-04784,23,F,26,25.39,685.58,two-year,credit_card,3,0
CUST-04785,21,F,2,80.28,195.11,month-to-month,mailed_check,2,1
CUST-04786,29,F,51,99.61,5079.35,one-year,electronic_check,10,1
CUST-04787,51,M,58,82.37,4733.77,two-year,bank_transfer,7,0
CUST-04788,27,M,30,73.29,2165.99,one-year,mailed_check,10,0
CUST-04789,25,F,23,116.41,2686.7,one-year,bank_transfer,8,0
CUST-04790,59,M,38,68.93,2619.93,one-year,mailed_check,4,0
CUST-04791,21,F,47,80.02,3792.34,one-year,bank_transfer,4,0
CUST-04792,71,M,55,41.67,2289.65,one-year,electronic_check,5,0
CUST-04793,39,M,47,84.83,3990.98,one-year,electronic_check,0,0
CUST-04794,20,M,2,107.45,238.07,one-year,credit_card,7,0
CUST-04795,67,F,19,29.5,609.64,month-to-month,credit_card,4,0
CUST-04796,41,F,25,40.95,1031.82,month-to-month,electronic_check,0,0
CUST-04797,23,M,15,24.88,422.1,one-year,bank_transfer,5,0
CUST-04798,29,F,24,20.71,452.5,one-year,bank_transfer,1,0
CUST-04799,43,M,50,94.32,4689.11,month-to-month,mailed_check,1,0
CUST-04800,30,M,38,25.25,910.28,two-year,mailed_check,1,0
CUST-04801,47,F,58,32.11,1817.0,two-year,credit_card,9,0
CUST-04802,63,M,47,22.88,1025.93,month-to-month,electronic_check,6,0
CUST-04803,28,F,57,99.79,5737.8,month-to-month,electronic_check,9,0
CUST-04804,29,F,48,28.7,1338.54,one-year,credit_card,2,0
CUST-04805,42,F,24,100.63,2464.54,two-year,credit_card,6,0
CUST-04806,36,M,54,52.65,2889.79,one-year,electronic_check,7,1
CUST-04807,55,M,57,64.38,3656.38,month-to-month,credit_card,7,0
CUST-04808,73,F,44,39.16,1742.45,month-to-month,electronic_check,2,0
CUST-04809,51,M,51,118.5,6033.6,one-year,bank_transfer,1,0
CUST-04810,25,M,62,117.08,7215.63,one-year,bank_transfer,4,0
CUST-04811,37,F,15,35.72,574.48,two-year,mailed_check,7,0
CUST-04812,46,M,28,27.44,810.63,two-year,mailed_check,4,0
CUST-04813,43,F,12,77.34,909.11,month-to-month,electronic_check,10,0
CUST-04814,18,M,7,74.27,495.31,one-year,credit_card,10,0
CUST-04815,23,F,12,113.31,1312.61,one-year,credit_card,3,0
CUST-04816,31,M,5,31.34,192.41,two-year,credit_card,7,1
CUST-04817,48,F,21,22.96,467.93,month-to-month,mailed_check,4,0
CUST-04818,67,F,2,23.07,25.22,two-year,bank_transfer,6,1
CUST-04819,27,F,8,90.96,685.19,one-year,mailed_check,4,0
CUST-04820,60,M,27,47.12,1305.86,two-year,electronic_check,7,0
CUST-04821,45,M,41,107.77,4396.05,two-year,bank_transfer,2,0
CUST-04822,75,F,30,115.23,3419.53,month-to-month,credit_card,1,0
CUST-04823,32,F,55,112.06,6123.08,one-year,electronic_check,9,0
CUST-04824,38,M,20,43.81,832.66,two-year,mailed_check,4,0
CUST-04825,32,M,55,45.71,2558.71,month-to-month,electronic_check,9,0
CUST-04826,59,F,41,20.95,819.29,month-to-month,bank_transfer,7,0
CUST-04827,59,F,14,113.13,1608.1,two-year,bank_transfer,10,0
CUST-04828,52,M,14,95.69,1353.56,month-to-month,mailed_check,9,0
CUST-04829,53,M,42,65.29,2790.57,one-year,electronic_check,1,1
CUST-04830,49,F,42,83.4,3536.58,one-year,bank_transfer,3,0
CUST-04831,71,F,35,90.21,3132.21,one-year,mailed_check,0,0
CUST-04832,27,F,13,86.49,1158.04,two-year,credit_card,10,0
CUST-04833,18,M,62,99.7,6178.78,one-year,credit_card,1,1
CUST-04834,62,F,67,52.75,3511.12,one-year,credit_card,9,0
CUST-04835,68,F,46,36.92,1651.57,month-to-month,electronic_check,7,0
CUST-04836,64,M,20,70.22,1393.46,two-year,credit_card,6,0
CUST-04837,75,M,27,94.1,2519.5,two-year,mailed_check,10,0
CUST-04838,20,F,13,29.04,345.27,one-year,mailed_check,8,0
CUST-04839,65,M,4,71.05,273.58,two-year,bank_transfer,1,0
CUST-04840,47,F,16,35.01,570.43,two-year,bank_transfer,2,0
CUST-04841,42,F,27,44.14,1191.62,month-to-month,electronic_check,0,1
CUST-04842,75,F,28,71.91,1975.81,one-year,bank_transfer,7,0
CUST-04843,35,M,15,115.8,1736.68,one-year,mailed_check,3,1
CUST-04844,62,F,19,40.16,799.33,two-year,bank_transfer,1,0
CUST-04845,29,M,40,92.24,3683.53,month-to-month,bank_transfer,7,0
CUST-04846,22,F,34,31.19,1024.81,two-year,credit_card,10,0
CUST-04847,72,F,43,119.64,5117.14,month-to-month,credit_card,9,0
CUST-04848,49,F,47,55.89,2637.61,two-year,bank_transfer,6,0
CUST-04849,47,F,38,87.14,3306.7,month-to-month,bank_transfer,8,0
CUST-04850,22,M,13,62.23,817.29,two-year,credit_card,3,0
CUST-04851,22,M,42,30.37,1291.1,two-year,credit_card,1,0
CUST-04852,66,M,4,67.54,237.97,month-to-month,electronic_check,6,1
CUST-04853,74,M,36,115.47,4123.97,one-year,bank_transfer,2,0
CUST-04854,53,F,24,42.81,1055.98,month-to-month,electronic_check,7,0
CUST-04855,31,M,8,114.11,887.74,two-year,credit_card,8,0
CUST-04856,31,F,46,76.19,3516.54,one-year,credit_card,3,0
CUST-04857,26,F,15,62.43,951.4,two-year,credit_card,9,0
CUST-04858,32,M,27,64.64,1787.82,one-year,electronic_check,4,1
CUST-04859,30,F,70,75.91,5327.49,month-to-month,mailed_check,3,0
CUST-04860,46,M,70,32.33,2280.21,month-to-month,electronic_check,6,0
CUST-04861,19,F,22,50.62,1149.27,one-year,credit_card,0,0
CUST-04862,50,M,42,111.38,4713.37,one-year,electronic_check,8,0
CUST-04863,53,M,13,86.71,1133.7,two-year,bank_transfer,8,1
CUST-04864,52,F,42,25.8,1082.82,month-to-month,bank_transfer,5,0
CUST-04865,22,F,66,68.63,4522.2,one-year,electronic_check,1,0
CUST-04866,20,F,42,108.43,4581.24,month-to-month,mailed_check,6,1
CUST-04867,74,F,54,88.11,4729.26,one-year,bank_transfer,1,1
CUST-04868,62,M,13,77.31,1054.92,month-to-month,electronic_check,5,0
CUST-04869,64,M,29,22.56,688.34,month-to-month,electronic_check,10,0
CUST-04870,47,M,8,43.04,371.72,one-year,bank_transfer,7,0
CUST-04871,55,M,28,22.75,674.91,month-to-month,credit_card,4,0
CUST-04872,69,M,48,71.74,3432.64,month-to-month,electronic_check,7,0
CUST-04873,48,M,39,32.7,1240.04,one-year,electronic_check,0,0
CUST-04874,56,M,55,114.5,6281.03,month-to-month,bank_transfer,6,0
CUST-04875,70,F,57,82.43,4747.17,month-to-month,credit_card,9,1
CUST-04876,19,M,45,67.67,3026.53,two-year,electronic_check,0,0
CUST-04877,68,F,69,29.87,2064.99,two-year,electronic_check,4,0
CUST-04878,65,M,42,63.54,2701.12,two-year,mailed_check,4,0
CUST-04879,34,M,38,119.61,4587.83,month-to-month,electronic_check,1,0
CUST-04880,48,F,48,112.32,5342.32,two-year,bank_transfer,0,0
CUST-04881,38,M,15,92.93,1347.49,two-year,credit_card,1,0
CUST-04882,73,M,29,108.43,3129.38,two-year,credit_card,6,1
CUST-04883,68,F,62,21.91,1403.76,month-to-month,electronic_check,4,0
CUST-04884,74,F,67,45.74,3018.32,month-to-month,electronic_check,6,1
CUST-04885,42,M,33,104.93,3442.26,one-year,mailed_check,5,0
CUST-04886,75,M,22,56.13,1270.83,month-to-month,mailed_check,6,1
CUST-04887,30,M,18,51.63,949.01,one-year,electronic_check,1,1
CUST-04888,75,M,12,118.77,1454.5,month-to-month,mailed_check,5,1
CUST-04889,61,M,23,88.13,2013.8,one-year,electronic_check,9,1
CUST-04890,19,F,3,50.83,189.29,month-to-month,credit_card,7,1
CUST-04891,48,F,33,27.12,930.64,one-year,mailed_check,3,0
CUST-04892,32,M,13,82.58,1093.6,two-year,credit_card,9,0
CUST-04893,37,F,59,60.2,3511.76,month-to-month,electronic_check,4,1
CUST-04894,66,M,36,57.97,2062.05,one-year,electronic_check,1,0
CUST-04895,22,M,70,42.79,3030.92,two-year,bank_transfer,7,0
CUST-04896,35,F,17,47.19,845.58,two-year,bank_transfer,9,0
CUST-04897,23,F,59,94.82,5635.92,one-year,electronic_check,8,0
CUST-04898,37,F,40,22.0,863.98,month-to-month,electronic_check,6,0
CUST-04899,65,F,31,108.2,3360.23,two-year,mailed_check,8,1
CUST-04900,48,F,3,84.4,269.81,one-year,mailed_check,6,0
CUST-04901,46,M,33,105.37,3459.37,one-year,electronic_check,2,0
CUST-04902,47,M,45,31.15,1394.1,month-to-month,mailed_check,4,0
CUST-04903,62,F,57,63.52,3645.99,one-year,credit_card,9,0
CUST-04904,71,F,16,80.14,1244.86,one-year,bank_transfer,1,1
CUST-04905,72,M,58,63.52,3687.25,two-year,electronic_check,6,0
CUST-04906,41,F,58,51.86,3031.25,month-to-month,bank_transfer,9,1
CUST-04907,35,F,54,68.49,3696.21,two-year,mailed_check,1,0
CUST-04908,47,M,35,23.4,782.48,one-year,electronic_check,0,0
CUST-04909,36,M,11,56.0,629.99,one-year,electronic_check,7,0
CUST-04910,31,F,42,33.22,1371.07,one-year,electronic_check,8,0
CUST-04911,60,F,35,55.69,1938.19,two-year,mailed_check,3,0
CUST-04912,29,M,31,102.81,3207.97,two-year,electronic_check,0,0
CUST-04913,28,F,44,115.2,5111.65,month-to-month,mailed_check,2,0
CUST-04914,48,F,68,82.5,5617.18,two-year,mailed_check,0,0
CUST-04915,73,M,72,78.11,5647.46,one-year,mailed_check,6,0
CUST-04916,52,M,3,43.48,159.24,one-year,bank_transfer,7,0
CUST-04917,29,F,56,88.13,4904.93,one-year,electronic_check,0,0
CUST-04918,69,M,8,116.05,921.64,two-year,bank_transfer,7,0
CUST-04919,34,M,64,107.07,6830.3,one-year,credit_card,6,0
CUST-04920,42,M,37,76.43,2872.39,month-to-month,mailed_check,9,0
CUST-04921,29,F,43,22.17,964.05,two-year,electronic_check,0,0
CUST-04922,57,F,13,58.82,767.68,month-to-month,mailed_check,9,0
CUST-04923,20,M,66,34.19,2258.93,month-to-month,bank_transfer,3,0
CUST-04924,31,F,40,102.48,4079.17,two-year,bank_transfer,6,1
CUST-04925,24,M,23,95.79,2162.2,one-year,mailed_check,10,0
CUST-04926,59,M,46,110.76,5102.2,two-year,electronic_check,6,1
CUST-04927,52,M,34,23.94,819.29,month-to-month,credit_card,4,0
CUST-04928,23,M,56,111.48,6195.63,two-year,bank_transfer,3,0
CUST-04929,45,F,8,119.28,968.87,two-year,electronic_check,2,0
CUST-04930,53,M,28,77.4,2189.3,one-year,electronic_check,10,0
CUST-04931,42,M,37,108.66,4017.82,two-year,mailed_check,3,0
CUST-04932,21,M,40,82.78,3262.17,two-year,bank_transfer,7,0
CUST-04933,47,M,61,99.03,6072.23,two-year,mailed_check,2,0
CUST-04934,28,F,46,24.66,1128.71,one-year,bank_transfer,4,0
CUST-04935,62,F,40,87.56,3466.76,two-year,mailed_check,7,0
CUST-04936,71,F,31,93.38,2930.84,two-year,credit_card,2,0
CUST-04937,49,F,68,116.75,7914.71,one-year,mailed_check,9,1
CUST-04938,63,M,11,25.2,286.88,month-to-month,mailed_check,5,0
CUST-04939,38,F,24,103.49,2455.8,one-year,credit_card,2,1
CUST-04940,75,M,3,48.57,141.73,one-year,credit_card,9,1
CUST-04941,62,M,9,33.47,296.87,one-year,bank_transfer,6,1
CUST-04942,43,M,47,63.78,3027.7,month-to-month,electronic_check,0,1
CUST-04943,22,M,11,78.24,813.68,one-year,credit_card,5,1
CUST-04944,32,M,66,50.21,3345.12,one-year,mailed_check,0,0
CUST-04945,60,F,6,92.39,531.86,two-year,bank_transfer,1,1
CUST-04946,32,M,58,55.95,3213.59,month-to-month,credit_card,7,0
CUST-04947,48,M,28,65.31,1787.02,month-to-month,credit_card,1,0
CUST-04948,70,M,38,76.57,2951.59,one-year,bank_transfer,10,0
CUST-04949,31,F,34,21.56,716.5,month-to-month,mailed_check,6,0
CUST-04950,23,F,7,37.11,234.73,two-year,credit_card,4,0
CUST-04951,19,M,61,28.35,1775.04,two-year,electronic_check,0,0
CUST-04952,22,M,11,109.42,1210.84,two-year,electronic_check,9,1
CUST-04953,56,M,53,25.81,1397.81,month-to-month,electronic_check,7,0
CUST-04954,38,F,63,80.7,5125.38,one-year,electronic_check,6,1
CUST-04955,35,M,20,51.68,1001.55,one-year,mailed_check,4,1
CUST-04956,62,F,8,58.68,495.13,one-year,mailed_check,5,0
CUST-04957,49,F,34,107.98,3632.26,two-year,credit_card,4,0
CUST-04958,41,M,72,75.81,5503.05,month-to-month,mailed_check,10,0
CUST-04959,28,F,43,55.41,2381.82,one-year,mailed_check,5,1
CUST-04960,75,F,6,46.27,318.23,two-year,electronic_check,2,0
CUST-04961,68,M,34,96.58,3286.72,two-year,credit_card,5,0
CUST-04962,60,F,6,26.48,206.82,month-to-month,bank_transfer,6,1
CUST-04963,46,M,66,45.21,2963.19,two-year,electronic_check,1,0
CUST-04964,36,M,53,92.56,4943.09,two-year,credit_card,7,0
CUST-04965,18,M,49,85.95,4204.47,month-to-month,credit_card,4,0
CUST-04966,60,M,29,62.59,1824.71,two-year,mailed_check,6,0
CUST-04967,34,M,53,93.72,5003.71,two-year,credit_card,5,1
CUST-04968,23,F,5,22.93,99.44,one-year,credit_card,8,0
CUST-04969,53,F,1,20.54,-11.56,one-year,electronic_check,5,0
CUST-04970,45,F,47,65.66,3084.24,month-to-month,credit_card,6,0
CUST-04971,64,M,55,68.81,3814.39,two-year,bank_transfer,8,1
CUST-04972,18,M,30,49.94,1459.27,month-to-month,bank_transfer,7,1
CUST-04973,32,M,23,94.53,2166.47,two-year,mailed_check,4,0
CUST-04974,28,M,7,109.53,751.24,two-year,electronic_check,4,0
CUST-04975,72,M,60,82.81,4927.66,one-year,bank_transfer,5,0
CUST-04976,44,M,52,99.76,5211.82,month-to-month,credit_card,2,0
CUST-04977,22,F,46,69.09,3215.64,two-year,bank_transfer,0,1
CUST-04978,75,F,51,91.83,4726.04,one-year,electronic_check,9,1
CUST-04979,42,M,14,51.8,718.76,one-year,mailed_check,2,0
CUST-04980,43,M,52,107.6,5583.78,one-year,credit_card,2,0
CUST-04981,30,M,47,44.35,2115.39,one-year,bank_transfer,2,0
CUST-04982,53,M,42,107.31,4495.74,one-year,electronic_check,0,1
CUST-04983,70,F,57,75.91,4368.01,one-year,bank_transfer,10,0
CUST-04984,58,M,37,109.2,4034.1,month-to-month,electronic_check,8,0
CUST-04985,66,M,38,71.53,2763.61,month-to-month,credit_card,4,0
CUST-04986,71,F,56,26.2,1417.33,two-year,mailed_check,0,0
CUST-04987,41,M,50,47.59,2357.96,two-year,mailed_check,9,0
CUST-04988,70,M,7,83.55,540.62,one-year,mailed_check,0,0
CUST-04989,28,F,17,68.86,1163.17,two-year,electronic_check,1,0
CUST-04990,58,M,25,20.44,550.71,month-to-month,credit_card,9,0
CUST-04991,39,F,70,112.76,7891.42,one-year,credit_card,8,0
CUST-04992,28,M,37,37.99,1405.77,one-year,credit_card,7,1
CUST-04993,41,M,21,54.45,1189.66,month-to-month,electronic_check,1,1
CUST-04994,39,M,41,104.22,4248.31,month-to-month,credit_card,1,1
CUST-04995,67,F,57,75.29,4242.88,one-year,electronic_check,1,0
CUST-04996,25,F,27,118.34,3153.96,two-year,credit_card,5,0
CUST-04997,63,M,12,102.17,1225.3,month-to-month,credit_card,4,1
